Id Op. Réf;Opération Réf;Description Op. Réf;Version PMS Op.Réf;Version PMS en cours;Type d'Opération Part/Service;Cycle;STF / Opé. Part.;Statut Op. Réf;LCN Racine Op. Réf;LCN Article Op. Réf;Référence document Maintenance;Rang;Date début applicabilité Op. Réf;Date fin applicabilité Op. Réf;SEF;Cadence Op. Réf;Type Op. Réf;Libellé Type Op. Réf;Nb Référentiels Applicables;Déclinaison MR;Récapitulatif(Nb Référentiels Applicables)
144315;P9YD-;ATP 9 ANS FREIN PF1;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144316;P9YC-;ATP 9 ANS FREIN PAUX1;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144317;GR02-;CORRECTIF : Bogie;E.2;O;-;CORRECTIF;-;ACTIF;PHZ;PHZEB01;R C0 126 / ITM 40 019;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144318;GS59-;CORRECTIF : Ecran STM;E.2;O;-;CORRECTIF;-;ACTIF;PHZ;PHZJD03;ITM 40 019 - R C0 003 Annexe 03;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144319;OS651;Echange Organe Compteur Energie 25kV;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZGF02;ITM 45 070 - R C0 002 Annexe 07;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144320;GA2--;CORRECTIF : Resistance Freinage;E.2;O;-;CORRECTIF;-;ACTIF;PHZ;PHZFD06;ITM 40 019 - R C0 002 Annexe 02;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144321;OS652;Echange Organe Compteur d'Energie C2M;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZGF02;ITM 45 070 - R C0 002 Annexe 07;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144322;GA11-;CORRECTIF : Production d'air;E.2;O;-;CORRECTIF;-;ACTIF;PHZ;PHZQB0102;ITM 40 019 - R C0 002 Annexe 01;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144323;GC3--;CORRECTIF : Attelage;E.2;O;-;CORRECTIF;-;ACTIF;PHZ;PHZSB01;V C3 117 - ITM 40 019;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144324;OT08-;Echange Organe Moteur;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZFD02;ITM 45 070 - R C0 126 Annexe 01;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144325;GA912;CORRECTIF : Batterie;E.2;O;-;CORRECTIF;-;ACTIF;PHZ;PHZHC01;ITM 40 019 - R C0 004 Annexe 01;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144326;OT5--;Echange Organe Chargeur batterie CVS 400V/72V;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZHC02;ITM 45 070 - R C0 003 Annexe 01;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144327;GE91-;CORRECTIF : Périphériques Compteur d'énergie;E.2;O;-;CORRECTIF;-;ACTIF;PHZ;PHZG;ITM 40 019 - R C0 002 Annexe 07;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144328;P10YC;ATP 10 ANS POMPE M2A;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144329;P10YD;ATP 10 ANS POMPE L3M2;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144330;P1_2P;ATP 1 200 000 km essieux moteur - Bielle de réaction;E.2;O;-;ATP;-;ACTIF;PHZ;PHZEB01;ITM 45 070 - R C0 126 Annexe 05;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144331;P1_5M;ATP 1500000 km Amortisseurs;E.2;O;-;ATP;-;ACTIF;PHZ;PHZEB01;ITM 45 070 - R C0 126 Annexe 05;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144332;P10YA;ATP 10 ans Absorbeur Intermédiaire;E.2;O;-;ATP;-;ACTIF;PHZ;PHZEF02;ITM 45 070 - R C0 004 Annexe 03;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144333;AIP4C;Remplacement fin de vie réservoir 57L D300;E.2;O;-;RESERVOIR;-;ACTIF;PHZ;PHZQD02;T F6 001 / ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144334;AIP4D;Remplacement fin de vie réservoir 25L D300;E.2;O;-;RESERVOIR;-;ACTIF;PHZ;PHZQD02;T F6 001 / ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144335;AIP4A;Remplacement fin de vie réservoir principal RP;E.2;O;-;RESERVOIR;-;ACTIF;PHZ;PHZQD01;T F6 001 / ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144336;AIP4B;Remplacement fin de vie réservoir 25L D250;E.2;O;-;RESERVOIR;-;ACTIF;PHZ;PHZQD02;T F6 001 / ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144337;OS59-;Echange Organe DMI STM autonome;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZJD0301;ITM 45 070 - R C0 003 Annexe 03;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144338;OR11A;Echange Organe ESSIEU Moteur;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZEC01;R C0 126 Annexe 03 - ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144339;OR02-;Echange Organe Bogie Porteur;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZEB01;ITM 45 070 - R C0 126;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144340;OR11B;Echange Organe ESSIEU Porteur;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZEC01;R C0 126 Annexe 04 - ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144341;OG5-B;Echange Organe CLIM Cabine;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZLC02;ITM 45 070 - R C0 004 - Annexe 04;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144342;OR01A;Echange Organe Bogie Moteur Extrémité;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZEB01;R C0 126 - ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144343;OG5-C;Echange Organe CLIM 12 kW;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZLC02;ITM 45 070 - R C0 002 Annexe 04;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144344;P10YF;ATP 10 ans TFP;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144345;OG5-A;Echange Organe CLIM 32 kW;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZLC02;ITM 45 070 - R C0 002 Annexe 04;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144346;OE91B;Echange Organe PANTO 25 KV;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZFB02;V E9 101 - ITM 45 070 / R C0 002 Annexe 03;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144347;OE91A;Echange Organe PANTO 1,5 KV;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZFB02;V E9 101 - ITM 45 070 / R C0 002 Annexe 03;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144348;OC33-;Echange Organe Attelage;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZSB01;V C3 117 - ITM 45 070 / R C0 004 Annexe 02;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144349;OA912;Echange Organe Batterie pour rebut - fin de vie batterie;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZHC01;ITM 45 070 - R C0 004 - Annexe 01;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144350;OA911;Echange Organe Batterie pour reconditionnement;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZHC01;ITM 45 070 - R C0 004 Annexe 01;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144351;OA2RF;Echange Organe Motoventilateur de la Resistance de Freinage;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZFD06;ITM 45 070 - R C0 002 Annexe 02;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144352;OA11-;Echange Organes production d'air;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZQB0102;ITM 45 070 - R C0 002 Annexe 01;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144353;MXFK2;Module Essieu Fosse Kilomètre 2;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144354;MUTU1;Module aUtre Terre plein non couvert à chaque entrée en Tech;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144355;MSTK1;Module Test de Sécurité Terre Plein Kilomètre 1;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144356;MSTJ3;Module Test de Sécurité Terre plein non couvert Jour 3;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144357;P20YF;ATP 20 ANS Manipulateur;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144358;MU002;Module aUtre Remise en service du circuit 1,5 kV;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 41 020;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144359;MU001;Module aUtre à l'occasion d'un levage;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 41 020;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144360;MUPK1;Module aUtre Passerelle Kilomètre 1;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144361;P20YD;ATP 20 ANS cartes CVS 400V/72V;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144362;MU003;Module aUtre Remise en service du circuit 25 kV;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 41 020;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144363;P20YE;ATP 20 ANS Essuie vitre;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144364;MUPK3;Module aUtre Passerelle Kilomètre 3;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144365;P20YB;ATP 20 ans DJCC;E.2;O;-;ATP;-;ACTIF;PHZ;PHZFB07;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144366;MUPK2;Module aUtre Passerelle Kilomètre 2;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144367;MSTJ2;Module Test de Sécurité Terre plein non couvert Jour 2;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144368;MSPJ4;Module Test de Sécurité Passerelle Jour 4;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144369;P7YA-;ATP 7 ANS VENTIL M2A;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144370;MSTJ1;Module Test de Sécurité Terre plein non couvert Jour 1;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144371;P6YA-;ATP 6 ANS Production d'air;E.2;O;-;ATP;-;ACTIF;PHZ;PHZQC01;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144372;P20YJ;ATP 20 ans SDQ;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144373;P20YI;ATP 20 ans rétrovision et vidéo surveillance;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144374;MITK8;Module Inventaire Terre plein non couvert Kilomètre 8;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144375;P11YC;ATP 11 ANS FREIN PF2;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144376;MITJe;Module Inventaire Terre Plein Jour e détartrage Réservoir to;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144377;P12YA;ATP 12 ans pantographe 1,5 KV;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144378;MITJd;Module Inventaire Terre Plein Jour d détartrage Réservoir to;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144379;P12YB;ATP 12 ANS Production d'air 3;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144380;MITJc;Module Inventaire Terre Plein Jour c détartrage Réservoir to;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144381;P10YG;ATP 10 ANS ECRAN RETRO;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144382;P10YH;ATP 10 ans SDQ;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144383;MSAJ5;Module Test de Sécurité Atelier Jour 5;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144384;P11YA;ATP 11 ANS FREIN PAUX2;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144385;MOPJ6;Module Organe Passerelle Jour 6;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144386;P11YB;ATP 11 ANS FREIN SC;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144387;MITJb;Module Inventaire Terre Plein Jour b détartrage Réservoir to;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144388;P18YA;ATP 18 ans cabine de conduite;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144389;MITJ8;Module Inventaire Terre plein non couvert Jour 8;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144390;P20YA;ATP 20 ans ATESS;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144391;MITJa;Module Inventaire Terre Plein Jour a détartrage Réservoir to;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 40 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144392;P18YB;ATP 18 ANS TDB;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144393;P9YP-;ATP 9 ans porte cabine;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144394;P7YD-;ATP 7 ans capteurs compteur d'énergie;E.2;O;-;ATP;-;ACTIF;PHZ;PHZGF02;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144395;P14Y-;ATP 14 ans intercirculation;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144396;P6YC-;ATP 6 ANS Toilette;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070 - V C7 556;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144397;P12YD;ATP 12 ans pantographe 25 KV;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144398;P6YB-;ATP 6 ans éclairage secours;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;25/05/2020 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144399;P18YD;ATP 18 ans TFP;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144400;PBPIL;ATP 10 ans bogie porteur intermédiaire;E.2;O;-;ATP;-;ACTIF;PHZ;PHZEB01;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144401;P18YC;ATP 18 ans avertisseur sonore;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144402;PBPIC;ATP 10 ans bogie porteur intermédiaire;E.2;O;-;ATP;-;ACTIF;PHZ;PHZEB01;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144403;PBMI-;ATP 10 ans bogie moteur intermédiaire;E.2;O;-;ATP;-;ACTIF;PHZ;PHZEB01;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144404;P18YF;ATP 18 ans thermostats de climatisation 32kW;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144405;PBME-;ATP 10 ans bogie moteur d'extrémité;E.2;O;-;ATP;-;ACTIF;PHZ;PHZEB01;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144406;P18YE;ATP 18 ans thermostats de climatisation 12kW;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144407;P2--M;ATP 2 000 000 km réducteur côté essieu;E.2;O;-;ATP;-;ACTIF;PHZ;PHZEC01;ITM 45 070 - R C0 126 Annexe 03;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144408;P10P8;ATP porte d'accès voyageur V20;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144409;P10YI;ATP 10 ans ATESS;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144410;P10YK;ATP 10 ans comble lacune;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144411;P25YA;ATP 25 ans L3M2;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144412;P10YN;ATP 10 ans pantographes;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144413;P25YB;ATP 25 ans M2A;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144414;P12YC;ATP 12 ans éclairage secours;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144415;P10P3;ATP porte d'accès voyageur V15;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144416;P18YK;ATP 18 ANS Porte d'accès voyageur;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144417;P2_1M;ATP 2 100 000 km moteur de traction;E.2;O;-;ATP;-;ACTIF;PHZ;PHZFD02;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144418;P18YM;ATP 18 ans détection incendie;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144419;P10P7;ATP porte d'accès voyageur V17;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144420;P20YO;ATP 20 ans inductances;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144421;P20YM;ATP 20 ans coffres convertisseurs L3M2 et M2A;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144422;P10P6;ATP porte d'accès voyageur V20;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144423;P24Y-;ATP 24 ans VACMA;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144424;P10P5;ATP porte d'accès voyageur V20;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144425;P20YP;ATP 20 ans Production Air;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144426;P10P4;ATP porte d'accès voyageur V20;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144427;P18YG;ATP 18 ans intercirculation;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144428;OR01B;Echange Organe Bogie Moteur Intermédiaire;E.2;O;-;ORGANES;-;ACTIF;PHZ;PHZEB01;R C0 126 - ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144429;AIE6A;Examen extérieur réservoir 25L D250;E.2;O;-;RESERVOIR;-;ACTIF;PHZ;PHZQD02;T F6 001 / ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144430;P18YH;ATP 18 ans Comble lacune;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144431;P10D-;ATP 10 ans diode CVS;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144432;AI24P;Examen intérieur réservoir principal;E.2;O;-;RESERVOIR;-;ACTIF;PHZ;PHZQD01;T F6 001 / ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144433;P18YI;ATP 18 ans thermostats de climatisation cabine;E.2;O;-;ATP;-;ACTIF;PHZ;PHZ;ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144434;MU004;Module aUtre adaptation caténaire Midi;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 41 020;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144435;AI24C;Examen intérieur réservoir 25L D300;E.2;O;-;RESERVOIR;-;ACTIF;PHZ;PHZQD02;T F6 001 / ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144436;MU005;Module aUtre suppression adaptation caténaire Midi;E.2;O;-;MODULAIRE;-;ACTIF;PHZ;PHZ;ITM 41 020;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
144437;AI24B;Examen intérieur réservoir 57L D300;E.2;O;-;RESERVOIR;-;ACTIF;PHZ;PHZQD02;T F6 001 / ITM 45 070;0;01/02/2021 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
